images_list,label
d:\deepfakes_video_classification\train_face\video_819\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_819\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_771\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_731\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_567\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_509\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_235\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_831\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_294\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_294\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_294\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_294\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_294\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_294\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_294\image_7.jpg,image
